id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8015822,A warm and welcoming retreat,24273359,Erik,,Woodstock,45.46595,-122.61814,Private room,58,30,40,2018-09-07,0.75,1,364
8035910,LONG TERM LUXURY IN THE PEARL,42431331,Terri,,Pearl,45.52619,-122.68042,Entire home/apt,90,30,6,2019-07-17,0.29,1,322
8035987,Lark About Downtown from Here!,42139754,Lee Wyatt,,Portland Downtown,45.51639,-122.68511,Entire home/apt,250,30,54,2017-08-21,1.05,1,364
8036201,Modern home Alberta Arts district,27241109,Carolyn,,King,45.56091,-122.65486,Private room,70,2,66,2019-09-30,1.25,1,365
8051993,North Tabor Victorian/Modern 2BD,1735359,Matthew,,North Tabor,45.52644,-122.60868,Entire home/apt,150,2,278,2019-12-17,5.30,1,233
8053707,Sunny bedrooms  Craftsman style home NW Portland,42533657,Joan,,Northwest District,45.5316,-122.70228,Private room,75,2,15,2019-11-19,0.29,2,365
8069102,Tranquil Lower Unit with Private Bathroom,42609088,Christopher,,Creston-Kenilworth,45.49281,-122.63493,Private room,49,1,130,2019-10-27,2.46,1,365
8072092,Designer's Home in Rose Garden!,27974994,Mel,,Piedmont,45.56988,-122.6687,Entire home/apt,139,30,113,2019-12-01,2.17,4,123
8080471,"Beautiful, large downtown condo",2393160,Tom,,Goose Hollow,45.52185,-122.69563,Entire home/apt,185,30,80,2017-03-28,1.53,2,365
8082095,Historic 1892 Victorian with Mountain Views,5055793,Elliott,,South Portland,45.50008,-122.67664,Entire home/apt,240,2,86,2019-09-01,1.63,1,362
8087490,Victorian duplex in Mount Tabor,42709247,Anne,,Mt. Tabor,45.52092,-122.60652,Entire home/apt,125,30,1,2015-09-07,0.02,1,122
8091957,Cozy Craftsman Bungalow near Alberta Arts,825420,Kalen,,Woodlawn,45.56914,-122.6441,Private room,39,30,14,2019-08-01,0.27,1,179
8102553,Kerby Bungalow,5992417,Andy,,Piedmont,45.57759,-122.67214,Entire home/apt,190,1,26,2018-09-22,0.51,1,0
8105256,"Home away from home, 2 bedrooms",17929506,Jill,,Alameda,45.54784,-122.63904,Private room,115,2,16,2019-12-01,0.38,2,73
8118223,Historic Ol' Mississippi Beauty!,1022102,Laura,,Overlook,45.55098,-122.68323,Entire home/apt,225,2,176,2019-11-30,3.35,1,356
8126673,Close in NE Portland private room,2820691,Tracy,,Alameda,45.54457,-122.62507,Private room,50,1,65,2018-10-17,1.25,1,364
8128134,Dog Friendly NE Portland House - High walkability!,3200280,Linda,,Rose City Park,45.53686,-122.60204,Entire home/apt,200,5,6,2019-12-25,0.36,1,28
8133872,Private Efficiency Apt SE Portland,42953034,Elizabeth,,Foster-Powell,45.49368,-122.58262,Entire home/apt,56,1,245,2019-12-08,4.98,1,32
8134317,Pad in 1 of America's coolest hoods,573039,Shoshana,,Vernon,45.5588,-122.64707,Entire home/apt,70,2,212,2019-09-15,4.13,1,90
8149676,"Sweet, Quiet NE Apt. w/King Bed",869605,Danny,,Irvington,45.53882,-122.64444,Entire home/apt,94,2,120,2019-12-12,2.33,1,266
8161895,"Light Rail, Perfect Location, Large Apartment!",4784499,Gayle & Bill,,Overlook,45.54993,-122.68177,Entire home/apt,99,2,204,2019-11-18,3.88,1,240
8170853,Fun on Fremont,13818089,Holly,,Beaumont-Wilshire,45.55144,-122.61547,Entire home/apt,150,3,16,2019-12-02,0.33,4,0
8191940,Private mini house in PDX!,43209789,Tiger,,Woodstock,45.47822,-122.61167,Private room,40,2,39,2019-11-25,0.75,1,72
8194988,"Stylish, Lovely Bungalow w/ free parking",13303946,Satish,,Rose City Park,45.53385,-122.61351,Entire home/apt,109,1,157,2019-12-28,2.98,1,37
8222479,quirky/cozy/historic: back room,2416754,Leah & David,,Brooklyn Action Corps,45.49577,-122.65313,Private room,64,1,356,2019-10-21,6.76,2,0
8227851,Piedmont backyard cottage,6024930,Emily,,Piedmont,45.57233,-122.67651,Entire home/apt,92,2,192,2019-12-01,3.75,1,365
8236018,Woodstock modern apartment,15280606,Kathleen,,Brentwood-Darlington,45.46647,-122.61364,Entire home/apt,90,2,197,2019-12-23,3.97,1,77
8241423,Dotty the House! heart of inner SE - Division,3141095,Lasse,,Hosford-Abernethy,45.50267,-122.64365,Entire home/apt,99,1,353,2019-12-30,6.73,1,80
8252431,Rocky Butte charm,43519398,Vicky,,Madison South,45.54859,-122.57033,Private room,42,1,326,2019-11-30,6.25,1,355
8256301,NW 23rd (Nob Hill) - Cozy Apartment,37100855,Joshua,,Northwest District,45.52799,-122.69693,Entire home/apt,175,1,365,2019-12-16,7.09,2,127
8257424,Cozy Cottage in NE Portland,15406961,Rebecca,,Cully,45.5553,-122.61156,Entire home/apt,135,2,58,2019-11-30,1.15,1,260
8286067,Charming & Spacious 3BD downtown!,2425448,Gabe,,Northwest District,45.52551,-122.69499,Entire home/apt,179,1,495,2019-12-30,9.49,1,140
8290529,Hawthorne/Belmont Retreat - East bd,456853,Ann,,Sunnyside,45.51381,-122.63215,Private room,65,1,600,2019-12-28,11.46,2,347
8290549,Urban Oasis / Private Guesthouse,43706954,Ron And Misti,,Overlook,45.55699,-122.68717,Entire home/apt,95,3,123,2019-10-08,2.49,1,0
8291362,Hawthorne/Belmont Retreat - West bd,456853,Ann,,Sunnyside,45.51437,-122.63264,Private room,65,1,543,2020-01-01,10.36,2,351
8306520,Retro Space w/Private Bath & Separate Entrance,43795030,Terie & Aaron,,Mt. Tabor,45.50797,-122.58948,Private room,49,1,208,2019-11-03,4.02,1,0
8312174,Comfy Tabor 2 Bedrooms - 1100 Sq Ft w/Central Heat,9603365,John,,North Tabor,45.52455,-122.60464,Entire home/apt,350,2,69,2019-09-30,1.34,1,38
8355231,Home away from home in SW Portland!,2381917,Kellie,,Hayhurst,45.48135,-122.72503,Entire home/apt,143,2,57,2019-09-15,1.09,1,179
8370751,Cozy Bungalow SE Division/Clinton,44117171,Nicci,,Richmond,45.5044,-122.61652,Private room,65,2,25,2019-06-07,0.56,1,245
8391434,Mississippi District Private Suite,44216258,Mark,,Boise,45.55328,-122.67512,Private room,60,1,161,2019-12-08,3.49,2,331
8406897,"Casual, Comfy SW Studio",709981,Jay,,South Portland,45.4921,-122.67686,Entire home/apt,54,2,332,2019-12-31,6.38,1,0
8408240,Charming Rooms in Eastmoreland Contemporary Home,44293276,Melinda,,Eastmoreland,45.46735,-122.62434,Private room,50,1,123,2019-10-15,2.55,1,364
8421305,"""Laurelhurst Ranch"" / Beach Room!",44352183,Holly Jo,,Kerns,45.52447,-122.63573,Private room,39,1,106,2019-11-19,2.05,2,306
8442996,1910 Sellwood Sunshine Room,44442791,Sandra,,Sellwood-Moreland Improvement League,45.46642,-122.65685,Private room,65,1,51,2019-12-15,0.99,2,178
8443658,Waterfront Pearl District Condo,1184882,Cara,,Old Town/Chinatown,45.52732,-122.67137,Entire home/apt,110,30,17,2019-12-15,0.35,1,346
8447285,Townhouse near downtown Portland,44474897,Jonathan,,South Portland,45.48982,-122.67856,Private room,80,1,333,2019-11-13,6.46,2,307
8458004,Multnomah Village Petite Maison,44519913,Ariel,,Multnomah,45.47103,-122.70184,Entire home/apt,70,2,134,2019-12-15,2.59,1,179
8475095,The Artist Nest,2884284,Ryan,,Montavilla,45.51794,-122.57639,Entire home/apt,100,1,172,2019-12-20,4.02,2,87
8498216,"Elite Retreat: 4 Private Acres, Mins From NW 23rd!",27974994,Mel,,Forest Park,45.53412,-122.739,Entire home/apt,399,2,160,2019-11-24,3.17,4,75
8596720,2-Bed Apt. in SW PDX w. Separate Entrance/Bathroom,42718263,Steve & Rebecca,,Hillsdale,45.46688,-122.69627,Entire home/apt,89,1,181,2019-11-30,3.50,1,67
8597145,GREAT NOB HILL NEIGHBORHOOD - 21,21655715,Villa Serena,,Northwest District,45.53509,-122.70221,Entire home/apt,49,31,12,2019-11-09,0.25,2,132
8597807,Light filled private room in NoPo.,36587923,Jacob,,Piedmont,45.58125,-122.6759,Private room,37,3,114,2019-11-29,2.46,2,153
8614707,Vintage Craftsman near Division St!,238471,Leigh,,Hosford-Abernethy,45.5045,-122.64936,Entire home/apt,250,2,97,2019-12-16,1.89,1,150
8630512,Cozy Attic Apartment,41290032,Steve,,Concordia,45.56174,-122.63201,Entire home/apt,100,1,197,2019-12-31,5.68,1,351
8636364,New Studio in Overlook/N Portland,42945795,Marguerite,,Overlook,45.5553,-122.68885,Entire home/apt,99,2,163,2019-11-26,3.15,1,156
8647475,Bright & Stylish Apartment in Mississippi District,15339659,Ronald,,Boise,45.55418,-122.67214,Entire home/apt,85,2,327,2019-12-29,6.58,1,64
8655422,"""Laurelhurst Ranch"" / The Study!",44352183,Holly Jo,,Kerns,45.52312,-122.63607,Private room,57,1,123,2019-12-26,2.40,2,264
8666024,"Pet Friendly, Green Acres close to Downtown",35241326,Sandi,,Hayhurst,45.48113,-122.72346,Entire home/apt,75,1,197,2019-12-26,3.81,4,362
8670912,Alberta Arts,42524417,Ariel,,King,45.55603,-122.65259,Private room,54,1,162,2019-09-17,3.15,2,335
8671894,"Tinyhome by Division!
NOW SEEKING MONTH TO MONTH!",25166997,Em & Tim,,Richmond,45.50657,-122.61883,Entire home/apt,50,30,419,2019-11-03,8.11,1,58
8687026,SE Woodstock 1 BR cozy apartment,45613100,Colleen,,Woodstock,45.48235,-122.62012,Entire home/apt,90,5,30,2019-10-13,0.71,1,306
8696363,"Dog-friendly, guest driveway, comfy",18396180,Karen,,St. Johns,45.59015,-122.735,Private room,36,1,36,2019-06-15,0.73,1,185
8700497,Contemporary 2 bed/2 bath Condo,45394187,Rhonda,,Hillsdale,45.47728,-122.70255,Entire home/apt,96,90,14,2019-11-16,0.27,1,292
8703224,Private Bedroom in NoPo Mississippi Ave Home,3220022,Julie,,Boise,45.55117,-122.67595,Private room,31,2,24,2019-10-12,0.66,3,272
8714815,NW Neighborhood Cabin in the City,6544470,Amy,,Northwest District,45.53563,-122.70145,Entire home/apt,135,2,290,2019-12-01,5.79,1,333
8720313,True Portlandia: Tiny House!,45768436,Brooke & Rudy,,Cully,45.55868,-122.60357,Entire home/apt,95,1,310,2019-12-21,6.05,1,125
8721777,The Jedi Master Bedroom,25703522,Jason,,Richmond,45.50287,-122.61335,Private room,60,2,48,2017-07-19,0.93,1,89
8733209,Hideaway studio in Lair Hill,8678930,Sharrie,,South Portland,45.49273,-122.67616,Entire home/apt,80,30,113,2019-10-19,2.45,1,252
8739212,Alberta Arts District Home,693867,Jennifer,,Concordia,45.55946,-122.63913,Entire home/apt,95,2,35,2019-12-02,0.69,1,360
8740782,Large private studio nestled above a bamboo forest,45007538,Ngone,,Bridlemile,45.4906,-122.72724,Entire home/apt,69,1,264,2019-12-16,5.97,1,65
8742729,Private Sauna Studio on Hawthorne,45865050,Juli,,Richmond,45.51039,-122.6331,Entire home/apt,82,1,381,2019-12-29,8.59,1,83
8758093,Beautifully Restored SE PDX Duplex,45926254,Erica,,Buckman,45.51479,-122.64262,Entire home/apt,150,30,30,2019-10-24,0.59,3,323
8782831,Lovejoy! Private Suite w/ Theater by Gabriel Park,15357352,Megan,,Hayhurst,45.48021,-122.72483,Private room,82,2,64,2019-11-18,3.82,1,229
8784048,Room with private bath,11842430,Tanya,,South Portland,45.46981,-122.67355,Private room,69,30,98,2017-12-09,1.94,2,0
8784294,Division St bungalow,46043466,Betsy,,Richmond,45.50556,-122.63019,Private room,60,1,267,2019-12-01,6.30,1,364
8813922,Modern Guest House - Concordia,46173088,Christopher,,Concordia,45.56687,-122.63141,Entire home/apt,121,2,95,2019-11-17,1.85,1,365
8825214,Private Room in NE Portland upstairs number 2B,46226741,Edward,,Woodlawn,45.57129,-122.6464,Private room,55,1,180,2019-11-18,4.50,4,335
8841765,The Nest - Brand New One Bedroom Apartment,46302367,Nicole,,Mt. Scott-Arleta,45.48062,-122.59169,Entire home/apt,85,1,188,2019-12-29,4.34,1,82
8849753,Hattie's Cactus and Rose Garden,46341450,Judy,,Piedmont,45.56687,-122.67175,Entire home/apt,99,1,155,2019-11-20,3.11,1,365
8863377,Modern Studio in Mt Tabor /Hawthorne area,7810808,Paola,,Mt. Tabor,45.51359,-122.61067,Entire home/apt,100,1,113,2019-11-10,2.87,1,364
8902221,"Modern Home Central Location, Mississippi/Williams",34595,Rebecca,,Boise,45.54846,-122.66542,Entire home/apt,350,2,28,2019-12-09,0.62,1,157
8905577,"Great Studio, Heart of NW Portland",38373543,Alexander,,Northwest District,45.53081,-122.69112,Entire home/apt,60,29,38,2019-11-18,0.75,1,344
8919514,Divine Duplex off Division-Monthly,28519789,Anne,,Richmond,45.50425,-122.62448,Entire home/apt,90,30,240,2019-12-06,5.13,1,0
8922138,Reedwood Cottage,3201841,Chris,,Reed,45.48479,-122.63007,Entire home/apt,75,2,111,2019-10-28,2.55,1,330
8936386,The Treehouse - bright & cozy loft in SE Portland,46720626,Alexis,,Mt. Scott-Arleta,45.47926,-122.58724,Entire home/apt,89,1,171,2019-12-17,4.54,1,179
8956997,Urban retreat in historic Irvington,46814135,Bina,,Sabin,45.54858,-122.65138,Entire home/apt,75,1,173,2020-01-01,3.49,1,87
8974083,"NE Alberta Area - Great Walking Area, with Parking",4609035,Wendi,,Vernon,45.56208,-122.64859,Entire home/apt,75,30,61,2019-07-14,1.22,1,133
8981600,Cute*Cozy*Clean NE Studio,7644885,Joanna,,Woodlawn,45.57177,-122.6563,Entire home/apt,65,2,225,2019-12-29,4.67,1,359
8982859,"Tiny House, Big Charm",20410856,Abbie,,Montavilla,45.52024,-122.56957,Entire home/apt,69,1,263,2019-12-28,7.63,3,120
8985260,New ~ Mt Tabor Studio in New Home,41958320,Kristien,,Mt. Tabor,45.50766,-122.60985,Entire home/apt,65,2,140,2019-12-05,2.88,1,236
9047763,Private Basement Apartment,47209253,Brooke,,Cathedral Park,45.58694,-122.747,Entire home/apt,90,2,88,2019-11-16,1.74,1,0
9059118,"Stunning City & Mtn Views, 5 min walk to downtown",12846561,Kerri,,Southwest Hills,45.50876,-122.68812,Entire home/apt,450,1,71,2019-12-08,1.46,3,337
9062987,"Warm family home in the hills, ideal for  families",22562487,Cole,,Forest Park,45.51949,-122.73301,Entire home/apt,274,3,20,2018-05-27,0.44,1,180
9075021,Superb Location Private Bed & Bath,20080052,Michael,,Mt. Tabor,45.51486,-122.60817,Private room,60,30,324,2019-12-10,6.44,1,0
9076254,Hawthorne Guest House with heated king bed.,137869,Tara,,Sunnyside,45.51465,-122.62138,Entire home/apt,70,1,240,2019-12-08,5.34,1,334
9077884,Near OHSU/Downtown w/ Mt Hood View,47342459,Marty,,Homestead,45.49535,-122.67871,Private room,49,1,440,2019-12-19,8.70,2,10
9080307,Artsy studio in prime inner SE,47353899,Gillian,,Hosford-Abernethy,45.51061,-122.64963,Entire home/apt,85,31,221,2019-11-20,4.37,1,287
9107116,Upscale Basement minutes from city,47469180,Stefanie,,Northwest Heights,45.5401,-122.77241,Entire home/apt,130,1,63,2019-10-20,1.52,1,44
9110788,B&B Cozy Room for Lone Traveler,47482973,Ellen,,South Portland,45.49573,-122.67663,Private room,49,2,194,2019-12-18,3.87,6,136
9118702,3BR Renovated Home by Sellwood Park,47514269,John,,Sellwood-Moreland Improvement League,45.47008,-122.65856,Entire home/apt,225,3,29,2019-07-13,0.58,1,94
9119299,The Firebird,47516888,Eric,,Cully,45.56054,-122.60422,Entire home/apt,70,30,125,2019-10-29,2.48,1,274
9119792,"Bamboo Garden Apt, a quiet, cozy getaway",263312,Barbara,,Irvington,45.53729,-122.65409,Entire home/apt,105,2,232,2019-12-25,4.69,1,325
9131283,Alberta St. Modern Craftsman,40548274,Derek,,Humboldt,45.56,-122.6705,Entire home/apt,100,1,545,2019-12-15,10.78,1,159
9134082,Alberta Garden Eco-Cabin B-2,47573104,Bart,,Concordia,45.5578,-122.64183,Entire home/apt,100,2,310,2019-11-30,6.11,2,75
9136443,Alberta Garden Eco-Cabin B-1,47573104,Bart,,Concordia,45.55908,-122.64224,Entire home/apt,95,2,221,2019-12-06,4.36,2,51
9153419,Renovated Private Hideaway,35075353,Alison And Dan,,Rose City Park,45.54646,-122.61367,Entire home/apt,80,2,109,2019-12-27,2.30,1,344
9171996,"Modern, walkable, Kerns apartment",47731731,Marissa And Scotty,,Kerns,45.52587,-122.63729,Entire home/apt,115,2,188,2019-12-26,4.25,1,173
9198983,Downstairs at Woodlawn Abbey,47849184,Joe,,Woodlawn,45.568,-122.65844,Entire home/apt,65,3,145,2019-11-18,2.89,1,90
9199265,Charming Woodlawn Home,3588737,Amber,,Woodlawn,45.56739,-122.65463,Entire home/apt,115,3,22,2019-08-05,0.52,1,1
9201700,Close-in Portland Heights View Apt,11134559,Larry,,Southwest Hills,45.51588,-122.69687,Entire home/apt,115,2,259,2019-12-08,5.48,1,304
9218268,Backyard 1bd/1ba Tiny House,3299455,Bill,,Overlook,45.55459,-122.68218,Entire home/apt,125,2,27,2019-11-08,0.67,1,1
9232172,Easy Walk to Reed Private Room in 1915 Bungalow,41571405,Kate,,Woodstock,45.48731,-122.62189,Private room,55,1,388,2019-12-22,8.63,3,66
9232236,Private Bath 2 Bedroom Suite Near Reed College,41571405,Kate,,Woodstock,45.48725,-122.62157,Private room,99,1,13,2019-09-23,0.64,3,64
9236071,Fortune 503 - UofP Perfect Stay,10088347,Mollie &   Jake,,Portsmouth,45.5868,-122.72917,Entire home/apt,80,1,375,2019-12-31,7.52,1,334
9236414,Bellaterra B&B Woodland Room,47482973,Ellen,,South Portland,45.49406,-122.67528,Private room,59,2,73,2019-11-10,1.52,6,173
9242234,Charming NoPO 2200 sq ft Condo,1213025,Melissa,,Piedmont,45.56922,-122.67173,Private room,82,30,1,2015-12-02,0.02,1,364
9254568,The Craftsman on Curtis - 2 bd. Sleeps Five Home,43717096,Ken,,Arbor Lodge,45.56788,-122.69773,Entire home/apt,170,2,203,2019-12-27,4.13,1,346
9272043,Stumptown Cottage in Eastmoreland,28235833,Deborah,,Eastmoreland,45.4649,-122.62463,Entire home/apt,97,1,237,2019-11-30,4.87,2,308
9276925,Lovely FURNISHED riverfront condo,31927943,Sid,,Pearl,45.53389,-122.67998,Entire home/apt,165,90,1,2019-09-15,0.27,1,363
9279653,Bellaterra B&B Aegean Room,47482973,Ellen,,South Portland,45.49525,-122.67513,Private room,69,2,38,2019-11-20,0.82,6,90
9282848,Urban Retreat with Sauna,19863236,Jill,,North Tabor,45.52305,-122.59908,Entire home/apt,90,3,163,2019-11-17,3.32,1,58
9303671,Homebase for SE Adventures,3055970,Sionainn,,Richmond,45.50355,-122.62267,Entire home/apt,70,1,185,2019-10-06,4.04,1,2
9319598,Cool apartment in middle of it all,48026802,David,,Northwest District,45.52353,-122.69294,Entire home/apt,130,1,329,2019-12-30,6.66,1,332
9325762,Your St. Johns Home Away From Home,751219,Ryan & Lorelei,,St. Johns,45.586,-122.73979,Entire home/apt,115,1,62,2019-12-05,1.26,1,157
9365410,Modern Harmony & Happiness House,48595009,Stephen J,,Wilkes,45.52816,-122.50029,Entire home/apt,115,2,213,2019-12-04,4.27,1,353
9368386,Quiet Room in Southwest Portland,48608579,Joseph,,Ashcreek,45.44997,-122.74355,Private room,50,1,15,2019-07-22,0.37,1,275
9368417,"Charming Home, Sweet Night Sleep",40829795,Colleen,,Beaumont-Wilshire,45.54622,-122.61624,Private room,60,30,39,2019-08-18,0.89,3,365
9369142,Private Studio Bedroom-Kitchenette,40829795,Colleen,,Beaumont-Wilshire,45.54555,-122.61495,Private room,67,1,70,2019-12-17,1.59,3,322
9370114,Downtown Waterfront Condo,48616768,Mike,,Old Town/Chinatown,45.52971,-122.6733,Private room,99,1,271,2019-12-26,5.43,1,157
9373869,Downtown Portland Vacation Rental,48636482,Martina,,South Portland,45.49983,-122.67904,Entire home/apt,140,2,187,2019-11-17,3.81,1,148
9384461,Cozy Tiny House in SE Portland,20414851,Mark,,Hosford-Abernethy,45.50595,-122.64192,Entire home/apt,75,2,277,2019-11-18,5.68,1,363
9390323,3728 Richmond Bungalow,15081218,Linda,,Richmond,45.50622,-122.62575,Entire home/apt,150,6,22,2019-05-27,0.46,2,78
9462600,Newly Remodeled North Tabor Duplex,49035931,Meggie,,North Tabor,45.52381,-122.61155,Entire home/apt,160,3,3,2016-07-27,0.06,1,11
9462621,"Sleek, modern studio home in SE PDX",34874100,Nate,,South Tabor,45.50434,-122.58285,Entire home/apt,79,1,330,2020-01-01,6.66,1,360
9475332,"Light and Bright, Cozy Cottage",49110034,Chrysalis,,Woodstock,45.48001,-122.60507,Entire home/apt,95,1,156,2019-12-01,3.16,1,49
9478482,Charming Craftsman Bugalow - heart of St. John’s,23634935,William,,St. Johns,45.59101,-122.75303,Entire home/apt,121,3,8,2019-12-28,0.30,1,14
9478630,Daylight 2 Bedroom Spacious Apt 10 min to Downtown,49129966,Esther,,Hillsdale,45.4728,-122.6939,Entire home/apt,85,2,115,2019-12-29,2.31,1,0
9490227,Quiet & Bright King- Min to Airport,3354424,Deanna,,Madison South,45.54069,-122.57337,Private room,45,30,26,2019-11-02,0.54,1,168
9494512,Mid-century Mt. Tabor Hideout with Hot Tub,4396961,Taralyn,,Mt. Tabor,45.51344,-122.58899,Entire home/apt,175,2,51,2019-12-01,1.25,1,31
9506971,Designer Alberta Bungalo-Walk to Everything!,1886383,Eric,,King,45.55758,-122.65713,Entire home/apt,120,1,24,2018-08-07,0.48,1,8
9543693,Inner NE  Private Apt 1BR,49426376,Shannon & Claudius,,King,45.55043,-122.66142,Entire home/apt,95,1,255,2019-12-15,5.40,2,352
9549889,Victorian in the heart of NorthWest,25329358,Adrian,,Northwest District,45.52821,-122.69457,Entire home/apt,197,2,216,2019-11-30,4.44,1,164
9551967,Newer Home in SW Portland!,47141750,Lance,,Multnomah,45.4703,-122.70302,Entire home/apt,195,2,97,2019-12-16,1.97,1,180
9566529,Choice of queen or king  in 1940 haus w/hot tub,3641931,Meredith,,Sellwood-Moreland Improvement League,45.47429,-122.64736,Private room,69,2,21,2019-11-30,0.42,2,90
9578248,Little House near Alberta Arts,25235410,Elaine,,Concordia,45.56227,-122.63498,Entire home/apt,119,2,327,2019-12-30,6.55,1,350
9609842,Beautifully Restored Upper Level,45926254,Erica,,Buckman,45.51548,-122.6442,Entire home/apt,150,30,33,2019-10-18,0.68,3,328
9632943,Fashionable Flat Close-In East Side,46497916,Yvonne,,Kerns,45.52406,-122.63291,Entire home/apt,99,30,105,2019-12-15,2.13,1,312
